Source URI,Target URI,Strength,Valid,Cluster ID
https://gallica.bnf.fr/ark:/12148/bpt6k61800294,http://www.vondel.humanities.uva.nl/onstage/plays/1049,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k6247641z,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k6486590c,http://www.vondel.humanities.uva.nl/onstage/plays/727,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70151k,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70154m,http://www.vondel.humanities.uva.nl/onstage/plays/455,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k701569,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70157n,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70161w,http://www.vondel.humanities.uva.nl/onstage/plays/1991,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k701778,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70178m,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70179z,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70211m,http://www.vondel.humanities.uva.nl/onstage/plays/1528,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70212z,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70332v,http://www.vondel.humanities.uva.nl/onstage/plays/1049,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k70362s,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k724558,http://www.vondel.humanities.uva.nl/onstage/plays/170,1.00000,accepted,2
https://gallica.bnf.fr/ark:/12148/bpt6k72652s,http://www.vondel.humanities.uva.nl/onstage/plays/747,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k72661r,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k83269v,http://www.vondel.humanities.uva.nl/onstage/plays/741,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k832822,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8534188,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8548839,http://www.vondel.humanities.uva.nl/onstage/plays/729,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k8802679m,http://www.vondel.humanities.uva.nl/onstage/plays/733,1.00000,accepted,1
https://gallica.bnf.fr/ark:/12148/bpt6k88026808,http://www.vondel.humanities.uva.nl/onstage/plays/731,1.00000,accepted,1
